SPoCA_v1.0_CH_0000039438;20230501;11:00:41;{"lat":24.4542,"lng":24.5174}#{"lat":24.4968,"lng":24.5698}#{"lat":28.2599,"lng":26.1264}#{"lat":24.2479,"lng":26.8854}#{"lat":23.591,"lng":28.9603}#{"lat":21.2811,"lng":27.2547}#{"lat":16.8362,"lng":26.43}#{"lat":13.5867,"lng":28.24}#{"lat":12.9386,"lng":30.0612}#{"lat":10.7762,"lng":28.1634}#{"lat":8.62849,"lng":28.1313}#{"lat":9.22024,"lng":27.1106}#{"lat":11.757,"lng":27.4368}#{"lat":14.3532,"lng":25.2201}#{"lat":24.4542,"lng":24.5174}
SPoCA_v1.0_CH_0000039412;20230501;11:00:41;{"lat":-55.3362,"lng":-89.3481}#{"lat":-55.5153,"lng":-87.1391}#{"lat":-59.9934,"lng":-70.6763}#{"lat":-64.8921,"lng":-87.1559}#{"lat":-55.3362,"lng":-89.3481}
SPoCA_v1.0_CH_0000039439;20230501;11:00:41;{"lat":24.7104,"lng":45.9368}#{"lat":24.7555,"lng":46.0157}#{"lat":29.2123,"lng":48.9904}#{"lat":28.9523,"lng":60.3363}#{"lat":25.5945,"lng":59.1251}#{"lat":23.4288,"lng":53.7353}#{"lat":17.6722,"lng":50.0811}#{"lat":17.2595,"lng":48.2486}#{"lat":18.1445,"lng":47.545}#{"lat":23.994,"lng":51.7784}#{"lat":24.5324,"lng":49.9417}#{"lat":23.6533,"lng":48.0379}#{"lat":24.7104,"lng":45.9368}
SPoCA_v1.0_CH_0000039351;20230501;11:00:41;{"lat":-47.2574,"lng":-55.1549}#{"lat":-47.2151,"lng":-54.996}#{"lat":-44.3909,"lng":-42.1958}#{"lat":-40.9583,"lng":-38.2237}#{"lat":-40.2458,"lng":-34.4698}#{"lat":-36.5296,"lng":-33.7993}#{"lat":-32.6213,"lng":-31.2934}#{"lat":-31.0226,"lng":-27.7564}#{"lat":-28.571,"lng":-26.6125}#{"lat":-27.1583,"lng":-27.6016}#{"lat":-26.4248,"lng":-30.7684}#{"lat":-25.3196,"lng":-26.5501}#{"lat":-26.1843,"lng":-20.5386}#{"lat":-27.7989,"lng":-18.3884}#{"lat":-26.0411,"lng":-14.2979}#{"lat":-27.0098,"lng":-12.1402}#{"lat":-32.0445,"lng":-14.1696}#{"lat":-41.1713,"lng":-10.2121}#{"lat":-42.9776,"lng":-8.06864}#{"lat":-42.4095,"lng":-3.24267}#{"lat":-43.6131,"lng":-3.35691}#{"lat":-44.4537,"lng":-4.56748}#{"lat":-43.7117,"lng":-9.17513}#{"lat":-47.016,"lng":-13.617}#{"lat":-49.5603,"lng":-22.6502}#{"lat":-53.0574,"lng":-29.6869}#{"lat":-52.6342,"lng":-32.4155}#{"lat":-55.1593,"lng":-46.1041}#{"lat":-51.841,"lng":-46.3217}#{"lat":-43.8273,"lng":-25.0672}#{"lat":-40.1399,"lng":-23.9225}#{"lat":-38.2021,"lng":-28.1143}#{"lat":-43.2396,"lng":-34.3743}#{"lat":-47.7758,"lng":-44.9814}#{"lat":-49.1991,"lng":-52.8042}#{"lat":-47.2574,"lng":-55.1549}
SPoCA_v1.0_CH_0000039303;20230501;11:00:41;{"lat":61.2486,"lng":-81.7928}#{"lat":61.2969,"lng":-81.7765}#{"lat":66.3676,"lng":-75.3871}#{"lat":64.3787,"lng":-66.302}#{"lat":63.2668,"lng":-58.4267}#{"lat":61.2486,"lng":-81.7928}
SPoCA_v1.0_CH_0000039325;20230501;11:00:41;{"lat":39.0634,"lng":20.636}#{"lat":39.1147,"lng":20.7014}#{"lat":41.4097,"lng":26.342}#{"lat":43.9019,"lng":28.5333}#{"lat":39.018,"lng":31.8064}#{"lat":39.2998,"lng":34.8528}#{"lat":42.5033,"lng":40.5061}#{"lat":37.8048,"lng":39.0927}#{"lat":34.4586,"lng":44.6421}#{"lat":30.9859,"lng":46.1586}#{"lat":27.5855,"lng":44.1127}#{"lat":28.2673,"lng":41.8813}#{"lat":31.7582,"lng":41.002}#{"lat":30.5429,"lng":34.8654}#{"lat":33.1154,"lng":35.0554}#{"lat":34.6169,"lng":30.8971}#{"lat":37.3452,"lng":29.9997}#{"lat":36.438,"lng":26.1114}#{"lat":31.7717,"lng":23.3541}#{"lat":32.0347,"lng":21.7686}#{"lat":36.3352,"lng":23.0255}#{"lat":39.0634,"lng":20.636}
SPoCA_v1.0_CH_0000039417;20230501;11:00:41;{"lat":60.0323,"lng":14.1049}#{"lat":60.1197,"lng":14.2925}#{"lat":58.9579,"lng":22.3356}#{"lat":60.808,"lng":25.8934}#{"lat":69.4791,"lng":37.4497}#{"lat":71.7685,"lng":54.7408}#{"lat":63.273,"lng":29.8344}#{"lat":60.3412,"lng":28.8542}#{"lat":57.4564,"lng":23.757}#{"lat":56.4308,"lng":13.7187}#{"lat":60.0323,"lng":14.1049}
SPoCA_v1.0_CH_0000039432;20230501;16:00:41;{"lat":-17.7144,"lng":-13.3514}#{"lat":-17.6781,"lng":-13.3098}#{"lat":-17.0196,"lng":-12.8749}#{"lat":-17.5077,"lng":-9.6026}#{"lat":-13.9178,"lng":-4.28211}#{"lat":-13.9632,"lng":-1.98241}#{"lat":-16.8623,"lng":-0.469619}#{"lat":-16.7071,"lng":-3.58729}#{"lat":-19.6771,"lng":-8.25794}#{"lat":-17.7144,"lng":-13.3514}
SPoCA_v1.0_CH_0000039351;20230501;16:00:41;{"lat":-47.0383,"lng":-53.3723}#{"lat":-47,"lng":-53.1396}#{"lat":-43.9161,"lng":-38.4414}#{"lat":-42.3169,"lng":-36.117}#{"lat":-40.0555,"lng":-35.5107}#{"lat":-39.0714,"lng":-31.9295}#{"lat":-31.2408,"lng":-28.0184}#{"lat":-28.8057,"lng":-24.808}#{"lat":-26.0865,"lng":-27.5487}#{"lat":-24.9968,"lng":-22.3309}#{"lat":-27.8577,"lng":-14.3689}#{"lat":-26.1198,"lng":-10.2485}#{"lat":-27.8113,"lng":-9.25022}#{"lat":-31.5763,"lng":-11.5845}#{"lat":-35.9019,"lng":-10.5638}#{"lat":-41.3672,"lng":-6.80061}#{"lat":-43.0889,"lng":-0.615975}#{"lat":-44.4424,"lng":-2.89973}#{"lat":-44.2809,"lng":-6.57468}#{"lat":-47.7801,"lng":-10.9138}#{"lat":-48.2022,"lng":-16.1753}#{"lat":-52.0143,"lng":-25.433}#{"lat":-54.4136,"lng":-29.1246}#{"lat":-53.4486,"lng":-32.6118}#{"lat":-56.4448,"lng":-42.5719}#{"lat":-55.8322,"lng":-46.7704}#{"lat":-52.9631,"lng":-44.6887}#{"lat":-44.3892,"lng":-22.8956}#{"lat":-40.991,"lng":-21.6597}#{"lat":-39.021,"lng":-23.5665}#{"lat":-38.6523,"lng":-27.2135}#{"lat":-42.5019,"lng":-31.0696}#{"lat":-49.5758,"lng":-49.3759}#{"lat":-48.504,"lng":-53.8512}#{"lat":-47.0383,"lng":-53.3723}
SPoCA_v1.0_CH_0000039412;20230501;16:00:41;{"lat":-55.2842,"lng":-83.1223}#{"lat":-55.304,"lng":-82.8295}#{"lat":-62.064,"lng":-85.7441}#{"lat":-57.5344,"lng":-85.9111}#{"lat":-55.2842,"lng":-83.1223}
